Date,Soil Moisture (%),Relative Light Intensity (ADC Units),Humidity (%),Temperature (°C),site_id,timestamp,soil_moisture_pct,humidity_pct,temperature_c,light_adc,light_norm
2025-05-25 09:54:15,48,4009,42.2,41.0,Ogun,2025-05-25 09:54:15+00:00,48,42.2,41.0,4009,0.978998778998779
2025-05-25 09:59:13,48,4009,44.6,39.5,Ogun,2025-05-25 09:59:13+00:00,48,44.6,39.5,4009,0.978998778998779
2025-05-25 09:59:23,48,4018,44.9,39.7,Ogun,2025-05-25 09:59:23+00:00,48,44.9,39.7,4018,0.9811965811965812
2025-05-25 09:59:34,48,4029,44.0,40.0,Ogun,2025-05-25 09:59:34+00:00,48,44.0,40.0,4029,0.9838827838827838
2025-05-25 09:59:46,49,4031,43.7,40.2,Ogun,2025-05-25 09:59:46+00:00,49,43.7,40.2,4031,0.9843711843711843
2025-05-25 09:59:56,49,4031,43.0,40.4,Ogun,2025-05-25 09:59:56+00:00,49,43.0,40.4,4031,0.9843711843711843
2025-05-25 10:00:07,49,4032,42.2,40.5,Ogun,2025-05-25 10:00:07+00:00,49,42.2,40.5,4032,0.9846153846153847
2025-05-25 10:00:18,49,4033,42.2,40.8,Ogun,2025-05-25 10:00:18+00:00,49,42.2,40.8,4033,0.9848595848595849
2025-05-25 10:00:29,48,4036,41.7,40.9,Ogun,2025-05-25 10:00:29+00:00,48,41.7,40.9,4036,0.9855921855921856
2025-05-25 10:00:40,49,4037,41.6,41.0,Ogun,2025-05-25 10:00:40+00:00,49,41.6,41.0,4037,0.9858363858363859
2025-05-25 10:00:51,49,4034,40.9,41.1,Ogun,2025-05-25 10:00:51+00:00,49,40.9,41.1,4034,0.9851037851037852
2025-05-25 10:01:02,49,4036,40.4,41.2,Ogun,2025-05-25 10:01:02+00:00,49,40.4,41.2,4036,0.9855921855921856
2025-05-25 10:01:13,49,4036,40.3,41.2,Ogun,2025-05-25 10:01:13+00:00,49,40.3,41.2,4036,0.9855921855921856
2025-05-25 10:01:24,49,4037,40.2,41.2,Ogun,2025-05-25 10:01:24+00:00,49,40.2,41.2,4037,0.9858363858363859
2025-05-25 10:01:36,49,4034,40.4,41.3,Ogun,2025-05-25 10:01:36+00:00,49,40.4,41.3,4034,0.9851037851037852
2025-05-25 10:01:47,49,4037,40.1,41.4,Ogun,2025-05-25 10:01:47+00:00,49,40.1,41.4,4037,0.9858363858363859
2025-05-25 10:01:58,49,4037,40.5,41.6,Ogun,2025-05-25 10:01:58+00:00,49,40.5,41.6,4037,0.9858363858363859
2025-05-25 10:02:08,49,4028,40.6,41.7,Ogun,2025-05-25 10:02:08+00:00,49,40.6,41.7,4028,0.9836385836385836
2025-05-25 10:02:19,49,4021,40.1,41.7,Ogun,2025-05-25 10:02:19+00:00,49,40.1,41.7,4021,0.9819291819291819
2025-05-25 10:02:30,49,4022,40.6,41.6,Ogun,2025-05-25 10:02:30+00:00,49,40.6,41.6,4022,0.9821733821733821
2025-05-25 10:02:41,49,4020,40.4,41.6,Ogun,2025-05-25 10:02:41+00:00,49,40.4,41.6,4020,0.9816849816849816
2025-05-25 10:02:52,49,4022,40.0,41.6,Ogun,2025-05-25 10:02:52+00:00,49,40.0,41.6,4022,0.9821733821733821
2025-05-25 10:03:03,49,4023,39.9,41.5,Ogun,2025-05-25 10:03:03+00:00,49,39.9,41.5,4023,0.9824175824175824
2025-05-25 10:03:14,49,4022,39.4,41.4,Ogun,2025-05-25 10:03:14+00:00,49,39.4,41.4,4022,0.9821733821733821
2025-05-25 10:03:25,49,4015,38.6,41.4,Ogun,2025-05-25 10:03:25+00:00,49,38.6,41.4,4015,0.9804639804639804
2025-05-25 10:03:36,49,4010,39.2,41.3,Ogun,2025-05-25 10:03:36+00:00,49,39.2,41.3,4010,0.9792429792429792
2025-05-25 10:03:47,49,4002,39.2,41.2,Ogun,2025-05-25 10:03:47+00:00,49,39.2,41.2,4002,0.9772893772893773
2025-05-25 10:03:58,49,3997,40.3,41.2,Ogun,2025-05-25 10:03:58+00:00,49,40.3,41.2,3997,0.976068376068376
2025-05-25 10:04:09,49,4002,39.9,41.2,Ogun,2025-05-25 10:04:09+00:00,49,39.9,41.2,4002,0.9772893772893773
2025-05-25 10:04:20,49,4016,39.9,41.2,Ogun,2025-05-25 10:04:20+00:00,49,39.9,41.2,4016,0.9807081807081807
2025-05-25 10:04:30,49,4036,39.9,41.2,Ogun,2025-05-25 10:04:30+00:00,49,39.9,41.2,4036,0.9855921855921856
2025-05-25 10:04:41,49,4032,39.7,41.4,Ogun,2025-05-25 10:04:41+00:00,49,39.7,41.4,4032,0.9846153846153847
2025-05-25 10:04:52,49,4033,40.1,41.3,Ogun,2025-05-25 10:04:52+00:00,49,40.1,41.3,4033,0.9848595848595849
2025-05-25 10:05:03,49,4031,40.1,41.3,Ogun,2025-05-25 10:05:03+00:00,49,40.1,41.3,4031,0.9843711843711843
2025-05-25 10:05:14,49,4032,39.3,41.3,Ogun,2025-05-25 10:05:14+00:00,49,39.3,41.3,4032,0.9846153846153847
2025-05-25 10:05:25,49,4033,39.8,41.4,Ogun,2025-05-25 10:05:25+00:00,49,39.8,41.4,4033,0.9848595848595849
2025-05-25 10:05:36,49,4031,40.1,41.4,Ogun,2025-05-25 10:05:36+00:00,49,40.1,41.4,4031,0.9843711843711843
2025-05-25 10:05:46,49,4029,39.8,41.4,Ogun,2025-05-25 10:05:46+00:00,49,39.8,41.4,4029,0.9838827838827838
2025-05-25 10:05:57,49,4021,39.6,41.4,Ogun,2025-05-25 10:05:57+00:00,49,39.6,41.4,4021,0.9819291819291819
2025-05-25 10:06:08,49,4020,39.8,41.4,Ogun,2025-05-25 10:06:08+00:00,49,39.8,41.4,4020,0.9816849816849816
2025-05-25 10:06:18,49,4028,39.7,41.3,Ogun,2025-05-25 10:06:18+00:00,49,39.7,41.3,4028,0.9836385836385836
2025-05-25 10:06:29,49,4018,39.6,41.3,Ogun,2025-05-25 10:06:29+00:00,49,39.6,41.3,4018,0.9811965811965812
2025-05-25 10:06:40,49,4029,39.6,41.4,Ogun,2025-05-25 10:06:40+00:00,49,39.6,41.4,4029,0.9838827838827838
2025-05-25 10:06:50,49,4047,39.7,41.4,Ogun,2025-05-25 10:06:50+00:00,49,39.7,41.4,4047,0.9882783882783883
2025-05-25 10:07:01,49,4033,40.1,41.5,Ogun,2025-05-25 10:07:01+00:00,49,40.1,41.5,4033,0.9848595848595849
2025-05-25 10:07:12,49,4038,40.3,41.7,Ogun,2025-05-25 10:07:12+00:00,49,40.3,41.7,4038,0.9860805860805861
2025-05-25 10:07:23,49,4041,40.6,41.8,Ogun,2025-05-25 10:07:23+00:00,49,40.6,41.8,4041,0.9868131868131869
2025-05-25 10:07:34,49,4036,40.6,41.9,Ogun,2025-05-25 10:07:34+00:00,49,40.6,41.9,4036,0.9855921855921856
2025-05-25 10:07:44,49,4040,40.4,42.0,Ogun,2025-05-25 10:07:44+00:00,49,40.4,42.0,4040,0.9865689865689866
2025-05-25 10:07:55,49,4041,39.9,42.1,Ogun,2025-05-25 10:07:55+00:00,49,39.9,42.1,4041,0.9868131868131869
2025-05-25 10:08:06,49,4045,40.0,42.2,Ogun,2025-05-25 10:08:06+00:00,49,40.0,42.2,4045,0.9877899877899878
2025-05-25 10:08:18,50,4045,39.1,42.2,Ogun,2025-05-25 10:08:18+00:00,50,39.1,42.2,4045,0.9877899877899878
2025-05-25 10:08:29,49,4040,39.5,42.3,Ogun,2025-05-25 10:08:29+00:00,49,39.5,42.3,4040,0.9865689865689866
2025-05-25 10:08:40,49,4034,39.7,42.4,Ogun,2025-05-25 10:08:40+00:00,49,39.7,42.4,4034,0.9851037851037852
2025-05-25 10:08:51,49,4035,40.2,42.5,Ogun,2025-05-25 10:08:51+00:00,49,40.2,42.5,4035,0.9853479853479854
2025-05-25 10:09:02,49,4041,39.6,42.5,Ogun,2025-05-25 10:09:02+00:00,49,39.6,42.5,4041,0.9868131868131869
2025-05-25 10:09:12,49,4038,38.2,42.5,Ogun,2025-05-25 10:09:12+00:00,49,38.2,42.5,4038,0.9860805860805861
2025-05-25 10:09:23,49,4042,38.0,42.5,Ogun,2025-05-25 10:09:23+00:00,49,38.0,42.5,4042,0.9870573870573871
2025-05-25 10:09:34,49,4041,37.6,42.5,Ogun,2025-05-25 10:09:34+00:00,49,37.6,42.5,4041,0.9868131868131869
2025-05-25 10:09:44,49,4040,37.6,42.5,Ogun,2025-05-25 10:09:44+00:00,49,37.6,42.5,4040,0.9865689865689866
2025-05-25 10:09:55,49,4041,38.0,42.7,Ogun,2025-05-25 10:09:55+00:00,49,38.0,42.7,4041,0.9868131868131869
2025-05-25 10:10:05,49,4040,37.2,42.8,Ogun,2025-05-25 10:10:05+00:00,49,37.2,42.8,4040,0.9865689865689866
2025-05-25 10:10:16,49,4042,36.9,42.8,Ogun,2025-05-25 10:10:16+00:00,49,36.9,42.8,4042,0.9870573870573871
2025-05-25 10:10:27,49,4038,36.7,42.8,Ogun,2025-05-25 10:10:27+00:00,49,36.7,42.8,4038,0.9860805860805861
2025-05-25 10:10:37,49,4036,36.3,42.8,Ogun,2025-05-25 10:10:37+00:00,49,36.3,42.8,4036,0.9855921855921856
2025-05-25 10:10:48,49,4037,36.6,42.7,Ogun,2025-05-25 10:10:48+00:00,49,36.6,42.7,4037,0.9858363858363859
2025-05-25 10:10:59,49,4035,36.8,42.8,Ogun,2025-05-25 10:10:59+00:00,49,36.8,42.8,4035,0.9853479853479854
2025-05-25 10:11:10,49,4038,36.5,42.7,Ogun,2025-05-25 10:11:10+00:00,49,36.5,42.7,4038,0.9860805860805861
2025-05-25 10:11:21,49,4037,36.6,42.5,Ogun,2025-05-25 10:11:21+00:00,49,36.6,42.5,4037,0.9858363858363859
2025-05-25 10:11:31,49,4041,37.4,42.7,Ogun,2025-05-25 10:11:31+00:00,49,37.4,42.7,4041,0.9868131868131869
2025-05-25 10:11:42,49,4043,38.5,42.8,Ogun,2025-05-25 10:11:42+00:00,49,38.5,42.8,4043,0.9873015873015873
2025-05-25 10:11:53,49,4036,38.5,42.8,Ogun,2025-05-25 10:11:53+00:00,49,38.5,42.8,4036,0.9855921855921856
2025-05-25 10:12:04,49,4038,38.0,42.8,Ogun,2025-05-25 10:12:04+00:00,49,38.0,42.8,4038,0.9860805860805861
2025-05-25 10:12:15,49,4040,38.0,42.9,Ogun,2025-05-25 10:12:15+00:00,49,38.0,42.9,4040,0.9865689865689866
2025-05-25 10:12:25,49,4040,37.5,42.9,Ogun,2025-05-25 10:12:25+00:00,49,37.5,42.9,4040,0.9865689865689866
2025-05-25 10:12:36,49,4040,37.7,43.0,Ogun,2025-05-25 10:12:36+00:00,49,37.7,43.0,4040,0.9865689865689866
2025-05-25 10:12:47,49,4043,39.0,43.0,Ogun,2025-05-25 10:12:47+00:00,49,39.0,43.0,4043,0.9873015873015873
2025-05-25 10:12:58,50,4040,38.6,43.1,Ogun,2025-05-25 10:12:58+00:00,50,38.6,43.1,4040,0.9865689865689866
2025-05-25 10:13:08,50,4034,38.1,43.2,Ogun,2025-05-25 10:13:08+00:00,50,38.1,43.2,4034,0.9851037851037852
2025-05-25 10:13:19,49,4040,37.7,43.3,Ogun,2025-05-25 10:13:19+00:00,49,37.7,43.3,4040,0.9865689865689866
2025-05-25 10:13:31,50,4041,37.8,43.3,Ogun,2025-05-25 10:13:31+00:00,50,37.8,43.3,4041,0.9868131868131869
2025-05-25 10:13:42,50,4041,36.6,43.3,Ogun,2025-05-25 10:13:42+00:00,50,36.6,43.3,4041,0.9868131868131869
2025-05-25 10:13:53,50,4036,36.6,43.2,Ogun,2025-05-25 10:13:53+00:00,50,36.6,43.2,4036,0.9855921855921856
2025-05-25 10:14:04,50,4039,36.7,43.1,Ogun,2025-05-25 10:14:04+00:00,50,36.7,43.1,4039,0.9863247863247864
2025-05-25 10:14:14,50,4037,37.4,43.1,Ogun,2025-05-25 10:14:14+00:00,50,37.4,43.1,4037,0.9858363858363859
2025-05-25 10:14:25,50,4042,37.9,43.2,Ogun,2025-05-25 10:14:25+00:00,50,37.9,43.2,4042,0.9870573870573871
2025-05-25 10:14:36,50,4040,37.7,43.3,Ogun,2025-05-25 10:14:36+00:00,50,37.7,43.3,4040,0.9865689865689866
2025-05-25 10:14:47,50,4040,37.8,43.4,Ogun,2025-05-25 10:14:47+00:00,50,37.8,43.4,4040,0.9865689865689866
2025-05-25 10:14:57,49,4040,38.4,43.5,Ogun,2025-05-25 10:14:57+00:00,49,38.4,43.5,4040,0.9865689865689866
2025-05-25 10:15:08,50,4039,38.7,43.6,Ogun,2025-05-25 10:15:08+00:00,50,38.7,43.6,4039,0.9863247863247864
2025-05-25 10:15:18,50,4040,37.4,43.7,Ogun,2025-05-25 10:15:18+00:00,50,37.4,43.7,4040,0.9865689865689866
2025-05-25 10:15:30,50,4042,36.7,43.6,Ogun,2025-05-25 10:15:30+00:00,50,36.7,43.6,4042,0.9870573870573871
2025-05-25 10:15:40,50,4033,36.6,43.7,Ogun,2025-05-25 10:15:40+00:00,50,36.6,43.7,4033,0.9848595848595849
2025-05-25 10:15:51,50,4038,37.0,43.7,Ogun,2025-05-25 10:15:51+00:00,50,37.0,43.7,4038,0.9860805860805861
2025-05-25 10:16:02,50,4044,37.6,43.8,Ogun,2025-05-25 10:16:02+00:00,50,37.6,43.8,4044,0.9875457875457876
2025-05-25 10:16:13,50,4044,37.6,43.9,Ogun,2025-05-25 10:16:13+00:00,50,37.6,43.9,4044,0.9875457875457876
2025-05-25 10:16:23,50,4033,37.3,43.9,Ogun,2025-05-25 10:16:23+00:00,50,37.3,43.9,4033,0.9848595848595849
2025-05-25 10:16:34,50,4043,36.8,44.0,Ogun,2025-05-25 10:16:34+00:00,50,36.8,44.0,4043,0.9873015873015873
2025-05-25 10:16:45,50,4042,36.1,44.1,Ogun,2025-05-25 10:16:45+00:00,50,36.1,44.1,4042,0.9870573870573871
2025-05-25 10:16:55,50,4044,36.5,44.1,Ogun,2025-05-25 10:16:55+00:00,50,36.5,44.1,4044,0.9875457875457876
2025-05-25 10:17:06,50,4042,36.5,44.1,Ogun,2025-05-25 10:17:06+00:00,50,36.5,44.1,4042,0.9870573870573871
2025-05-25 10:17:17,50,4044,36.0,44.2,Ogun,2025-05-25 10:17:17+00:00,50,36.0,44.2,4044,0.9875457875457876
2025-05-25 10:17:28,50,4042,35.2,44.1,Ogun,2025-05-25 10:17:28+00:00,50,35.2,44.1,4042,0.9870573870573871
2025-05-25 10:17:39,50,4041,34.7,44.1,Ogun,2025-05-25 10:17:39+00:00,50,34.7,44.1,4041,0.9868131868131869
2025-05-25 10:17:49,50,4045,34.2,44.1,Ogun,2025-05-25 10:17:49+00:00,50,34.2,44.1,4045,0.9877899877899878
2025-05-25 10:18:00,50,4045,34.6,44.2,Ogun,2025-05-25 10:18:00+00:00,50,34.6,44.2,4045,0.9877899877899878
2025-05-25 10:18:11,50,4036,34.3,43.9,Ogun,2025-05-25 10:18:11+00:00,50,34.3,43.9,4036,0.9855921855921856
2025-05-25 10:18:22,50,4043,34.3,43.7,Ogun,2025-05-25 10:18:22+00:00,50,34.3,43.7,4043,0.9873015873015873
2025-05-25 10:18:33,50,4044,34.6,43.5,Ogun,2025-05-25 10:18:33+00:00,50,34.6,43.5,4044,0.9875457875457876
2025-05-25 10:18:44,50,4044,34.5,43.5,Ogun,2025-05-25 10:18:44+00:00,50,34.5,43.5,4044,0.9875457875457876
2025-05-25 10:18:54,50,4047,34.5,43.5,Ogun,2025-05-25 10:18:54+00:00,50,34.5,43.5,4047,0.9882783882783883
2025-05-25 10:19:05,50,4041,34.8,43.6,Ogun,2025-05-25 10:19:05+00:00,50,34.8,43.6,4041,0.9868131868131869
2025-05-25 10:19:15,50,4042,35.1,43.7,Ogun,2025-05-25 10:19:15+00:00,50,35.1,43.7,4042,0.9870573870573871
2025-05-25 10:19:26,50,4041,35.3,43.7,Ogun,2025-05-25 10:19:26+00:00,50,35.3,43.7,4041,0.9868131868131869
2025-05-25 10:19:37,50,4043,35.6,43.8,Ogun,2025-05-25 10:19:37+00:00,50,35.6,43.8,4043,0.9873015873015873
2025-05-25 10:19:47,50,4041,35.9,43.8,Ogun,2025-05-25 10:19:47+00:00,50,35.9,43.8,4041,0.9868131868131869
2025-05-25 10:19:59,50,4041,36.1,43.9,Ogun,2025-05-25 10:19:59+00:00,50,36.1,43.9,4041,0.9868131868131869
2025-05-25 10:20:10,50,4044,36.5,44.0,Ogun,2025-05-25 10:20:10+00:00,50,36.5,44.0,4044,0.9875457875457876
2025-05-25 10:20:20,50,4047,35.5,44.0,Ogun,2025-05-25 10:20:20+00:00,50,35.5,44.0,4047,0.9882783882783883
2025-05-25 10:20:31,50,4095,34.7,44.1,Ogun,2025-05-25 10:20:31+00:00,50,34.7,44.1,4095,1.0
2025-05-25 10:20:41,50,4016,34.5,44.2,Ogun,2025-05-25 10:20:41+00:00,50,34.5,44.2,4016,0.9807081807081807
2025-05-25 10:20:52,50,4043,34.3,44.1,Ogun,2025-05-25 10:20:52+00:00,50,34.3,44.1,4043,0.9873015873015873
2025-05-25 10:21:03,50,4032,34.7,44.1,Ogun,2025-05-25 10:21:03+00:00,50,34.7,44.1,4032,0.9846153846153847
2025-05-25 10:21:13,50,4000,35.5,44.0,Ogun,2025-05-25 10:21:13+00:00,50,35.5,44.0,4000,0.9768009768009768
2025-05-25 10:21:24,50,4026,35.9,43.9,Ogun,2025-05-25 10:21:24+00:00,50,35.9,43.9,4026,0.9831501831501831
2025-05-25 10:21:35,50,3978,36.0,43.7,Ogun,2025-05-25 10:21:35+00:00,50,36.0,43.7,3978,0.9714285714285714
2025-05-25 10:21:45,50,3999,36.9,43.6,Ogun,2025-05-25 10:21:45+00:00,50,36.9,43.6,3999,0.9765567765567765
2025-05-25 10:21:56,50,4004,36.9,43.6,Ogun,2025-05-25 10:21:56+00:00,50,36.9,43.6,4004,0.9777777777777777
2025-05-25 10:22:07,49,3979,37.6,43.5,Ogun,2025-05-25 10:22:07+00:00,49,37.6,43.5,3979,0.9716727716727717
2025-05-25 10:22:17,50,3974,37.5,43.4,Ogun,2025-05-25 10:22:17+00:00,50,37.5,43.4,3974,0.9704517704517704
2025-05-25 10:22:28,50,3986,37.4,43.2,Ogun,2025-05-25 10:22:28+00:00,50,37.4,43.2,3986,0.9733821733821734
2025-05-25 10:22:39,50,3951,36.6,43.0,Ogun,2025-05-25 10:22:39+00:00,50,36.6,43.0,3951,0.9648351648351648
2025-05-25 10:22:49,50,3948,36.5,42.8,Ogun,2025-05-25 10:22:49+00:00,50,36.5,42.8,3948,0.9641025641025641
2025-05-25 10:23:00,50,3947,37.0,42.7,Ogun,2025-05-25 10:23:00+00:00,50,37.0,42.7,3947,0.9638583638583639
2025-05-25 10:23:11,50,3945,37.2,42.7,Ogun,2025-05-25 10:23:11+00:00,50,37.2,42.7,3945,0.9633699633699634
2025-05-25 10:23:22,50,3948,36.8,42.5,Ogun,2025-05-25 10:23:22+00:00,50,36.8,42.5,3948,0.9641025641025641
2025-05-25 10:23:32,50,3951,36.8,42.5,Ogun,2025-05-25 10:23:32+00:00,50,36.8,42.5,3951,0.9648351648351648
2025-05-25 10:23:43,50,3941,36.6,42.4,Ogun,2025-05-25 10:23:43+00:00,50,36.6,42.4,3941,0.9623931623931624
2025-05-25 10:23:54,50,3940,37.0,42.3,Ogun,2025-05-25 10:23:54+00:00,50,37.0,42.3,3940,0.9621489621489622
2025-05-25 10:24:04,50,3942,36.4,42.1,Ogun,2025-05-25 10:24:04+00:00,50,36.4,42.1,3942,0.9626373626373627
2025-05-25 10:24:15,50,3946,36.1,42.1,Ogun,2025-05-25 10:24:15+00:00,50,36.1,42.1,3946,0.9636141636141636
2025-05-25 10:24:26,50,3948,36.3,42.0,Ogun,2025-05-25 10:24:26+00:00,50,36.3,42.0,3948,0.9641025641025641
2025-05-25 10:24:36,50,4032,37.7,42.0,Ogun,2025-05-25 10:24:36+00:00,50,37.7,42.0,4032,0.9846153846153847
2025-05-25 10:24:47,50,4034,37.7,42.1,Ogun,2025-05-25 10:24:47+00:00,50,37.7,42.1,4034,0.9851037851037852
2025-05-25 10:24:58,50,4034,37.4,42.2,Ogun,2025-05-25 10:24:58+00:00,50,37.4,42.2,4034,0.9851037851037852
2025-05-25 10:25:08,50,4032,37.1,42.3,Ogun,2025-05-25 10:25:08+00:00,50,37.1,42.3,4032,0.9846153846153847
2025-05-25 10:25:19,50,4036,37.5,42.5,Ogun,2025-05-25 10:25:19+00:00,50,37.5,42.5,4036,0.9855921855921856
2025-05-25 10:25:30,50,4002,37.5,42.6,Ogun,2025-05-25 10:25:30+00:00,50,37.5,42.6,4002,0.9772893772893773
2025-05-25 10:25:40,50,4066,37.2,42.8,Ogun,2025-05-25 10:25:40+00:00,50,37.2,42.8,4066,0.9929181929181929
2025-05-25 10:25:51,50,4038,36.9,42.9,Ogun,2025-05-25 10:25:51+00:00,50,36.9,42.9,4038,0.9860805860805861
2025-05-25 10:26:01,50,4042,37.8,43.0,Ogun,2025-05-25 10:26:01+00:00,50,37.8,43.0,4042,0.9870573870573871
2025-05-25 10:26:12,50,4040,36.7,43.0,Ogun,2025-05-25 10:26:12+00:00,50,36.7,43.0,4040,0.9865689865689866
2025-05-25 10:26:23,50,4043,37.0,43.1,Ogun,2025-05-25 10:26:23+00:00,50,37.0,43.1,4043,0.9873015873015873
2025-05-25 10:26:33,50,4030,37.2,43.2,Ogun,2025-05-25 10:26:33+00:00,50,37.2,43.2,4030,0.9841269841269841
2025-05-25 10:26:44,50,4047,37.6,43.3,Ogun,2025-05-25 10:26:44+00:00,50,37.6,43.3,4047,0.9882783882783883
2025-05-25 10:26:55,50,4040,37.2,43.4,Ogun,2025-05-25 10:26:55+00:00,50,37.2,43.4,4040,0.9865689865689866
2025-05-25 10:27:05,50,4038,36.6,43.4,Ogun,2025-05-25 10:27:05+00:00,50,36.6,43.4,4038,0.9860805860805861
2025-05-25 10:27:16,50,4041,35.5,43.4,Ogun,2025-05-25 10:27:16+00:00,50,35.5,43.4,4041,0.9868131868131869
2025-05-25 10:27:27,50,4042,36.1,43.4,Ogun,2025-05-25 10:27:27+00:00,50,36.1,43.4,4042,0.9870573870573871
2025-05-25 10:27:37,50,4042,35.4,43.5,Ogun,2025-05-25 10:27:37+00:00,50,35.4,43.5,4042,0.9870573870573871
2025-05-25 10:27:48,50,4041,35.2,43.5,Ogun,2025-05-25 10:27:48+00:00,50,35.2,43.5,4041,0.9868131868131869
2025-05-25 10:27:59,50,3989,35.6,43.5,Ogun,2025-05-25 10:27:59+00:00,50,35.6,43.5,3989,0.9741147741147741
2025-05-25 10:28:09,50,4035,35.1,43.5,Ogun,2025-05-25 10:28:09+00:00,50,35.1,43.5,4035,0.9853479853479854
2025-05-25 10:28:20,50,4041,35.6,43.7,Ogun,2025-05-25 10:28:20+00:00,50,35.6,43.7,4041,0.9868131868131869
2025-05-25 10:28:31,50,4037,35.3,43.7,Ogun,2025-05-25 10:28:31+00:00,50,35.3,43.7,4037,0.9858363858363859
2025-05-25 10:28:41,50,4024,36.2,43.8,Ogun,2025-05-25 10:28:41+00:00,50,36.2,43.8,4024,0.9826617826617826
2025-05-25 10:28:52,50,4026,36.1,43.9,Ogun,2025-05-25 10:28:52+00:00,50,36.1,43.9,4026,0.9831501831501831
2025-05-25 10:29:03,50,4029,35.7,43.9,Ogun,2025-05-25 10:29:03+00:00,50,35.7,43.9,4029,0.9838827838827838
2025-05-25 10:29:13,51,4056,35.2,44.0,Ogun,2025-05-25 10:29:13+00:00,51,35.2,44.0,4056,0.9904761904761905
2025-05-25 10:29:24,50,4047,35.1,44.0,Ogun,2025-05-25 10:29:24+00:00,50,35.1,44.0,4047,0.9882783882783883
2025-05-25 10:29:34,50,4039,34.6,44.1,Ogun,2025-05-25 10:29:34+00:00,50,34.6,44.1,4039,0.9863247863247864
2025-05-25 10:29:45,50,4036,34.7,44.1,Ogun,2025-05-25 10:29:45+00:00,50,34.7,44.1,4036,0.9855921855921856
2025-05-25 10:29:56,50,4020,34.2,44.1,Ogun,2025-05-25 10:29:56+00:00,50,34.2,44.1,4020,0.9816849816849816
2025-05-25 10:30:06,50,4036,34.9,44.2,Ogun,2025-05-25 10:30:06+00:00,50,34.9,44.2,4036,0.9855921855921856
2025-05-25 10:30:17,50,4041,35.0,44.3,Ogun,2025-05-25 10:30:17+00:00,50,35.0,44.3,4041,0.9868131868131869
2025-05-25 10:30:28,50,4012,35.2,44.3,Ogun,2025-05-25 10:30:28+00:00,50,35.2,44.3,4012,0.9797313797313797
2025-05-25 10:30:38,50,4041,35.1,44.2,Ogun,2025-05-25 10:30:38+00:00,50,35.1,44.2,4041,0.9868131868131869
2025-05-25 10:30:49,50,4043,35.2,44.3,Ogun,2025-05-25 10:30:49+00:00,50,35.2,44.3,4043,0.9873015873015873
2025-05-25 10:31:00,50,4040,34.4,44.2,Ogun,2025-05-25 10:31:00+00:00,50,34.4,44.2,4040,0.9865689865689866
2025-05-25 10:31:10,50,4042,34.6,44.2,Ogun,2025-05-25 10:31:10+00:00,50,34.6,44.2,4042,0.9870573870573871
2025-05-25 10:31:21,50,4043,35.2,44.3,Ogun,2025-05-25 10:31:21+00:00,50,35.2,44.3,4043,0.9873015873015873
2025-05-25 10:31:32,50,4042,35.0,44.3,Ogun,2025-05-25 10:31:32+00:00,50,35.0,44.3,4042,0.9870573870573871
2025-05-25 10:31:42,50,4044,35.1,44.3,Ogun,2025-05-25 10:31:42+00:00,50,35.1,44.3,4044,0.9875457875457876
2025-05-25 10:31:53,50,4044,35.0,44.4,Ogun,2025-05-25 10:31:53+00:00,50,35.0,44.4,4044,0.9875457875457876
2025-05-25 10:32:04,50,4044,34.6,44.4,Ogun,2025-05-25 10:32:04+00:00,50,34.6,44.4,4044,0.9875457875457876
2025-05-25 10:32:14,50,4044,34.2,44.4,Ogun,2025-05-25 10:32:14+00:00,50,34.2,44.4,4044,0.9875457875457876
2025-05-25 10:32:26,50,4043,34.6,44.3,Ogun,2025-05-25 10:32:26+00:00,50,34.6,44.3,4043,0.9873015873015873
2025-05-25 10:32:36,50,4044,35.0,44.3,Ogun,2025-05-25 10:32:36+00:00,50,35.0,44.3,4044,0.9875457875457876
2025-05-25 10:32:47,50,4041,34.2,44.3,Ogun,2025-05-25 10:32:47+00:00,50,34.2,44.3,4041,0.9868131868131869
2025-05-25 10:32:57,51,4045,34.2,44.2,Ogun,2025-05-25 10:32:57+00:00,51,34.2,44.2,4045,0.9877899877899878
2025-05-25 10:33:08,50,4033,34.5,44.2,Ogun,2025-05-25 10:33:08+00:00,50,34.5,44.2,4033,0.9848595848595849
2025-05-25 10:33:19,50,4033,33.9,44.1,Ogun,2025-05-25 10:33:19+00:00,50,33.9,44.1,4033,0.9848595848595849
2025-05-25 10:33:29,50,3959,33.9,44.0,Ogun,2025-05-25 10:33:29+00:00,50,33.9,44.0,3959,0.9667887667887668
2025-05-25 10:33:40,50,3951,35.0,43.9,Ogun,2025-05-25 10:33:40+00:00,50,35.0,43.9,3951,0.9648351648351648
2025-05-25 10:33:51,50,3952,34.5,43.7,Ogun,2025-05-25 10:33:51+00:00,50,34.5,43.7,3952,0.9650793650793651
2025-05-25 10:34:01,50,3951,34.0,43.5,Ogun,2025-05-25 10:34:01+00:00,50,34.0,43.5,3951,0.9648351648351648
2025-05-25 10:34:12,50,3958,35.0,43.3,Ogun,2025-05-25 10:34:12+00:00,50,35.0,43.3,3958,0.9665445665445666
2025-05-25 10:34:23,50,3965,34.8,43.0,Ogun,2025-05-25 10:34:23+00:00,50,34.8,43.0,3965,0.9682539682539683
