timestamp,site_id,vpd_kpa,dew_point_c,heat_flag,frost_flag,waterlog_flag,dryspell_flag,disease_risk,sensor_issue_flag
2025-08-02 11:33:22+00:00,Ikorodu,4.150081409365672,24.050175930127416,1,0,0,1,0.0,1
2025-08-02 11:33:33+00:00,Ikorodu,4.185796395676908,23.85024344216081,1,0,0,1,0.0,1
2025-08-02 11:33:44+00:00,Ikorodu,4.192939392939156,23.810004313404725,1,0,0,1,0.0,1
2025-08-02 11:33:55+00:00,Ikorodu,4.185796395676908,23.85024344216081,1,0,0,1,0.0,1
2025-08-02 11:34:05+00:00,Ikorodu,4.142128388420131,23.881293844288184,1,0,0,1,0.0,1
2025-08-02 11:34:16+00:00,Ikorodu,4.191862348486925,23.59980664593698,1,0,0,1,0.0,1
2025-08-02 11:34:27+00:00,Ikorodu,4.176527234475691,23.47030832324125,1,0,0,1,0.0,1
2025-08-02 11:34:37+00:00,Ikorodu,4.162393470568836,23.55127531972804,1,0,0,1,0.0,1
2025-08-02 11:34:48+00:00,Ikorodu,4.147161996457954,23.421859517804272,1,0,0,1,0.0,1
2025-08-02 11:34:59+00:00,Ikorodu,4.097001003954073,23.4939089800524,1,0,0,1,0.0,1
2025-08-02 11:35:10+00:00,Ikorodu,4.103992473244097,23.45377957896944,1,0,0,1,0.0,1
2025-08-02 11:35:21+00:00,Ikorodu,4.095920583742723,23.28425544906484,1,0,0,1,0.0,1
2025-08-02 11:35:31+00:00,Ikorodu,4.095920583742723,23.28425544906484,1,0,0,1,0.0,1
2025-08-02 11:35:42+00:00,Ikorodu,4.02459872576361,23.266582980675082,1,0,0,1,0.0,1
2025-08-02 11:35:53+00:00,Ikorodu,3.9961545031310517,23.21730373099612,1,0,0,1,0.0,1
2025-08-02 11:36:03+00:00,Ikorodu,3.9522595907832216,22.83024663122156,1,0,0,1,0.0,1
2025-08-02 11:36:14+00:00,Ikorodu,3.8698454283935004,22.890106897877697,1,0,0,1,0.0,1
2025-08-02 11:36:24+00:00,Ikorodu,3.848984178311421,22.80084576456369,1,0,0,1,0.0,1
2025-08-02 11:36:35+00:00,Ikorodu,3.7551259677765008,22.934475366612997,1,0,0,1,0.0,1
2025-08-02 11:36:46+00:00,Ikorodu,3.7485725193161583,22.973135929992345,1,0,0,1,0.0,1
2025-08-02 11:36:56+00:00,Ikorodu,3.7081643372998725,22.794106461755167,1,0,0,1,0.0,1
2025-08-02 11:37:07+00:00,Ikorodu,3.695198727728894,22.871085584026694,1,0,0,1,0.0,1
2025-08-02 11:37:18+00:00,Ikorodu,3.682233118157915,22.94775275643552,1,0,0,1,0.0,1
2025-08-02 11:37:29+00:00,Ikorodu,3.6692675085869366,23.024110691822536,1,0,0,1,0.0,1
2025-08-02 11:37:40+00:00,Ikorodu,3.63685348465949,23.213670098185922,1,0,0,1,0.0,1
2025-08-02 11:37:50+00:00,Ikorodu,3.630072488347166,23.048316734687642,1,0,0,1,0.0,1
2025-08-02 11:38:01+00:00,Ikorodu,3.6040056357641603,22.99634016903879,1,0,0,1,0.0,1
2025-08-02 11:38:12+00:00,Ikorodu,3.5904171521847594,22.66537647184417,1,0,0,1,0.0,1
2025-08-02 11:38:23+00:00,Ikorodu,3.5264460435591056,22.63716032597381,1,0,0,1,0.0,1
2025-08-02 11:38:34+00:00,Ikorodu,3.5072835766713792,22.547356794454995,1,0,0,1,0.0,1
2025-08-02 11:38:44+00:00,Ikorodu,3.476079986131598,22.734505989666193,1,0,0,1,0.0,1
2025-08-02 11:38:55+00:00,Ikorodu,3.482320704239554,22.697224219303546,1,0,0,1,0.0,1
2025-08-02 11:39:06+00:00,Ikorodu,3.457177460099331,22.64456964238222,1,0,0,1,0.0,1
2025-08-02 11:39:16+00:00,Ikorodu,3.457177460099331,22.64456964238222,1,0,0,1,0.0,1
2025-08-02 11:39:27+00:00,Ikorodu,3.4260180279041355,22.628870709490272,1,0,0,1,0.0,1
2025-08-02 11:39:38+00:00,Ikorodu,3.463384241894841,22.60731365449179,1,0,0,1,0.0,1
2025-08-02 11:39:48+00:00,Ikorodu,3.4447638965083094,22.718861853865672,1,0,0,1,0.0,1
2025-08-02 11:39:59+00:00,Ikorodu,3.4323949593759044,22.9934403004843,1,0,0,1,0.0,1
2025-08-02 11:40:10+00:00,Ikorodu,3.4447539546756873,23.32025199081436,1,0,0,1,0.0,1
2025-08-02 11:40:20+00:00,Ikorodu,3.469673199884014,23.57363664763863,1,0,0,1,0.0,1
2025-08-02 11:40:31+00:00,Ikorodu,3.501400493108953,23.590863035621435,1,0,0,1,0.0,1
2025-08-02 11:40:42+00:00,Ikorodu,3.5591158858525067,23.258737889681637,1,0,0,1,0.0,1
2025-08-02 11:40:53+00:00,Ikorodu,3.5653443359102277,23.019373625178716,1,0,0,1,0.0,1
2025-08-02 11:41:04+00:00,Ikorodu,3.5717224116453083,22.981840514656962,1,0,0,1,0.0,1
2025-08-02 11:41:15+00:00,Ikorodu,3.546290243020606,23.33304680325693,1,0,0,1,0.0,1
2025-08-02 11:41:26+00:00,Ikorodu,3.597833833921348,23.2366162819678,1,0,0,1,0.0,1
2025-08-02 11:41:37+00:00,Ikorodu,3.578490641265857,23.348705425681345,1,0,0,1,0.0,1
2025-08-02 11:41:47+00:00,Ikorodu,3.6042815648065116,23.199105647758465,1,0,0,1,0.0,1
2025-08-02 11:41:59+00:00,Ikorodu,3.604439460732044,23.401354278042554,1,0,0,1,0.0,1
2025-08-02 11:42:10+00:00,Ikorodu,3.6498190942304687,23.138073621379988,1,0,0,1,0.0,1
2025-08-02 11:42:21+00:00,Ikorodu,3.64333628944498,23.175909523513443,1,0,0,1,0.0,1
2025-08-02 11:42:32+00:00,Ikorodu,3.609990866055794,22.75506521656897,1,0,0,1,0.0,1
2025-08-02 11:42:43+00:00,Ikorodu,3.5908566388505507,22.868792654579273,1,0,0,1,0.0,1
2025-08-02 11:42:54+00:00,Ikorodu,3.552588184440066,23.094217492097542,1,0,0,1,0.0,1
2025-08-02 11:43:04+00:00,Ikorodu,3.565528707268457,23.221474057891932,1,0,0,1,0.0,1
2025-08-02 11:43:15+00:00,Ikorodu,3.6232441000120112,22.882761906229472,1,0,0,1,0.0,1
2025-08-02 11:43:27+00:00,Ikorodu,3.6227470175259553,22.67886500867208,1,0,0,1,0.0,1
2025-08-02 11:43:37+00:00,Ikorodu,3.616368941790875,22.71700352538566,1,0,0,1,0.0,1
2025-08-02 11:43:47+00:00,Ikorodu,3.636069742843912,22.80666255485395,1,0,0,1,0.0,1
2025-08-02 11:43:58+00:00,Ikorodu,3.6687588736581485,22.819858589916734,1,0,0,1,0.0,1
2025-08-02 11:44:09+00:00,Ikorodu,3.6887159229434046,22.909457993559926,1,0,0,1,0.0,1
2025-08-02 11:44:19+00:00,Ikorodu,3.7087669003807053,22.99905391370957,1,0,0,1,0.0,1
2025-08-02 11:44:30+00:00,Ikorodu,3.7223587254747863,23.126993877429296,1,0,0,1,0.0,1
2025-08-02 11:44:40+00:00,Ikorodu,3.789361359714514,23.152151368941823,1,0,0,1,0.0,1
2025-08-02 11:44:51+00:00,Ikorodu,3.8171403652921203,23.408450173314908,1,0,0,1,0.0,1
2025-08-02 11:45:02+00:00,Ikorodu,3.789917467738213,23.357402763435193,1,0,0,1,0.0,1
2025-08-02 11:45:13+00:00,Ikorodu,3.8171403652921203,23.408450173314908,1,0,0,1,0.0,1
2025-08-02 11:45:23+00:00,Ikorodu,3.8506240527069635,23.214613495331218,1,0,0,1,0.0,1
2025-08-02 11:45:35+00:00,Ikorodu,3.8506240527069635,23.214613495331218,1,0,0,1,0.0,1
2025-08-02 11:45:45+00:00,Ikorodu,3.8158603902020283,22.996819589238978,1,0,0,1,0.0,1
2025-08-02 11:45:56+00:00,Ikorodu,3.761679416236844,22.895735680914676,1,0,0,1,0.0,1
2025-08-02 11:46:06+00:00,Ikorodu,3.7016815325143835,22.832635187600573,1,0,0,1,0.0,1
2025-08-02 11:46:17+00:00,Ikorodu,3.675750313372426,22.985970210618202,1,0,0,1,0.0,1
2025-08-02 11:46:29+00:00,Ikorodu,3.636069742843912,22.80666255485395,1,0,0,1,0.0,1
2025-08-02 11:46:40+00:00,Ikorodu,3.636069742843912,22.80666255485395,1,0,0,1,0.0,1
2025-08-02 11:46:51+00:00,Ikorodu,3.5908566388505507,22.868792654579273,1,0,0,1,0.0,1
2025-08-02 11:47:02+00:00,Ikorodu,3.5717224116453083,22.981840514656962,1,0,0,1,0.0,1
2025-08-02 11:47:14+00:00,Ikorodu,3.571941528684408,23.18413689698683,1,0,0,1,0.0,1
2025-08-02 11:47:25+00:00,Ikorodu,3.5847671715163085,23.109241338366214,1,0,0,1,0.0,1
2025-08-02 11:47:36+00:00,Ikorodu,3.584991046375576,23.51308118315431,1,0,0,1,0.0,1
2025-08-02 11:47:47+00:00,Ikorodu,3.5914738511610653,23.475911788779694,1,0,0,1,0.0,1
2025-08-02 11:47:59+00:00,Ikorodu,3.5849383721510204,23.311415857859515,1,0,0,1,0.0,1
2025-08-02 11:48:10+00:00,Ikorodu,3.630072488347166,23.048316734687642,1,0,0,1,0.0,1
2025-08-02 11:48:21+00:00,Ikorodu,3.6424825642598626,22.768497733699153,1,0,0,1,0.0,1
2025-08-02 11:48:33+00:00,Ikorodu,3.636069742843912,22.80666255485395,1,0,0,1,0.0,1
2025-08-02 11:48:44+00:00,Ikorodu,3.616831278596061,22.92069710038609,1,0,0,1,0.0,1
2025-08-02 11:48:55+00:00,Ikorodu,3.629125093261037,22.640649331336988,1,0,0,1,0.0,1
2025-08-02 11:49:06+00:00,Ikorodu,3.577244491393983,22.53767506227076,1,0,0,1,0.0,1
2025-08-02 11:49:17+00:00,Ikorodu,3.5264460435591056,22.63716032597381,1,0,0,1,0.0,1
2025-08-02 11:49:28+00:00,Ikorodu,3.55235619297432,22.891995306557536,1,0,0,1,0.0,1
2025-08-02 11:49:39+00:00,Ikorodu,3.603612790320713,22.79305041508729,1,0,0,1,0.0,1
2025-08-02 11:49:50+00:00,Ikorodu,3.636069742843912,22.80666255485395,1,0,0,1,0.0,1
2025-08-02 11:50:00+00:00,Ikorodu,3.6692675085869366,23.024110691822536,1,0,0,1,0.0,1
2025-08-02 11:50:11+00:00,Ikorodu,3.715284944142359,22.96065507662381,1,0,0,1,0.0,1
2025-08-02 11:50:22+00:00,Ikorodu,3.741357119188972,22.80627592238873,1,0,0,1,0.0,1
2025-08-02 11:50:32+00:00,Ikorodu,3.761679416236844,22.895735680914676,1,0,0,1,0.0,1
2025-08-02 11:50:43+00:00,Ikorodu,3.7878932100782157,22.739978679953246,1,0,0,1,0.0,1
2025-08-02 11:50:54+00:00,Ikorodu,3.8150423079920697,22.79016033456427,1,0,0,1,0.0,1
2025-08-02 11:51:05+00:00,Ikorodu,3.829109905445785,22.91867342210575,1,0,0,1,0.0,1
2025-08-02 11:51:15+00:00,Ikorodu,3.822485147823907,22.957786825270187,1,0,0,1,0.0,1
2025-08-02 11:51:26+00:00,Ikorodu,3.8357346630676634,22.879479019695804,1,0,0,1,0.0,1
2025-08-02 11:51:37+00:00,Ikorodu,3.86318476500556,22.929491408838494,1,0,0,1,0.0,1
2025-08-02 11:51:47+00:00,Ikorodu,3.870714265155869,23.09735394157287,1,0,0,1,0.0,1
2025-08-02 11:51:58+00:00,Ikorodu,3.900356278740924,23.76662342335978,1,0,0,1,0.0,1
2025-08-02 11:52:09+00:00,Ikorodu,3.9081619152180154,24.342776234083196,1,0,0,1,0.0,1
2025-08-02 11:52:20+00:00,Ikorodu,4.0698420270324664,23.861749389734214,1,0,0,1,0.0,1
2025-08-02 11:52:30+00:00,Ikorodu,4.184757497048812,23.640274656058644,1,0,0,1,0.0,1
2025-08-02 11:52:41+00:00,Ikorodu,4.271512362823875,23.36166992159588,1,0,0,1,0.0,1
2025-08-02 11:52:52+00:00,Ikorodu,4.2429403737748865,23.525925462425075,1,0,0,1,0.0,1
2025-08-02 11:53:02+00:00,Ikorodu,4.272885463341863,23.573819974393004,1,0,0,1,0.0,1
2025-08-02 11:53:13+00:00,Ikorodu,4.206072051363153,23.518611547408252,1,0,0,1,0.0,1
2025-08-02 11:53:24+00:00,Ikorodu,4.204794762289401,23.307332278725315,1,0,0,1,0.0,1
2025-08-02 11:53:35+00:00,Ikorodu,4.054196435181677,23.524617104117542,1,0,0,1,0.0,1
2025-08-02 11:53:45+00:00,Ikorodu,4.02459872576361,23.266582980675082,1,0,0,1,0.0,1
2025-08-02 11:53:56+00:00,Ikorodu,4.002997233444633,23.177452126127882,1,0,0,1,0.0,1
2025-08-02 11:54:07+00:00,Ikorodu,3.9600950735480764,22.999179581516305,1,0,0,1,0.0,1
2025-08-02 11:54:18+00:00,Ikorodu,3.8517847809382144,23.626127833999615,1,0,0,1,0.0,1
2025-08-02 11:54:29+00:00,Ikorodu,3.9202423587641397,23.44376277613192,1,0,0,1,0.0,1
2025-08-02 11:54:41+00:00,Ikorodu,3.947466264033335,23.286608306232832,1,0,0,1,0.0,1
2025-08-02 11:54:52+00:00,Ikorodu,3.947466264033335,23.286608306232832,1,0,0,1,0.0,1
2025-08-02 11:55:03+00:00,Ikorodu,3.988302121937128,23.04840947043294,1,0,0,1,0.0,1
2025-08-02 11:55:15+00:00,Ikorodu,3.980403253412425,22.879284026186415,1,0,0,1,0.0,1
2025-08-02 11:55:26+00:00,Ikorodu,3.972458532473766,22.709924908456024,1,0,0,1,0.0,1
2025-08-02 11:55:37+00:00,Ikorodu,3.9859244936007956,22.629282663124094,1,0,0,1,0.0,1
2025-08-02 11:55:48+00:00,Ikorodu,3.999390454727825,22.548294515920436,1,0,0,1,0.0,1
2025-08-02 11:55:58+00:00,Ikorodu,3.936452062272907,22.49168176984818,1,0,0,1,0.0,1
2025-08-02 11:56:09+00:00,Ikorodu,3.928481269773963,22.322044812006105,1,0,0,1,0.0,1
2025-08-02 11:56:20+00:00,Ikorodu,3.929791398884966,22.531904722918203,1,0,0,1,0.0,1
2025-08-02 11:56:31+00:00,Ikorodu,3.9871726467005417,22.839149445628376,1,0,0,1,0.0,1
2025-08-02 11:56:41+00:00,Ikorodu,4.050896345639696,22.896119857189888,1,0,0,1,0.0,1
2025-08-02 11:56:53+00:00,Ikorodu,4.094718289560619,23.073992970969616,1,0,0,1,0.0,1
2025-08-02 11:57:04+00:00,Ikorodu,4.054196435181677,23.524617104117542,1,0,0,1,0.0,1
2025-08-02 11:57:14+00:00,Ikorodu,4.1098286332630725,23.20345410546127,1,0,0,1,0.0,1
2025-08-02 11:57:26+00:00,Ikorodu,4.061150459941851,23.48476732432382,1,0,0,1,0.0,1
2025-08-02 11:57:37+00:00,Ikorodu,4.047242410421504,23.564383572038288,1,0,0,1,0.0,1
2025-08-02 11:57:48+00:00,Ikorodu,4.112016555810005,23.623070285595194,1,0,0,1,0.0,1
2025-08-02 11:58:00+00:00,Ikorodu,4.090929291421236,23.742783536024028,1,0,0,1,0.0,1
2025-08-02 11:58:11+00:00,Ikorodu,4.0768711151620565,23.822176528253234,1,0,0,1,0.0,1
2025-08-02 11:58:22+00:00,Ikorodu,4.104987467680415,23.663058371777133,1,0,0,1,0.0,1
2025-08-02 11:58:33+00:00,Ikorodu,4.119045643939595,23.582998023716847,1,0,0,1,0.0,1
2025-08-02 11:58:44+00:00,Ikorodu,4.133103820198774,23.502599437972837,1,0,0,1,0.0,1
2025-08-02 11:58:56+00:00,Ikorodu,4.080884781825617,23.154911435262914,1,0,0,1,0.0,1
2025-08-02 11:59:08+00:00,Ikorodu,4.0177190698221334,23.306461865349622,1,0,0,1,0.0,1
2025-08-02 11:59:19+00:00,Ikorodu,4.025550750885609,23.475178210462058,1,0,0,1,0.0,1
2025-08-02 11:59:30+00:00,Ikorodu,4.042749932475519,22.726078771719095,1,0,0,1,0.0,1
2025-08-02 11:59:41+00:00,Ikorodu,4.012856415854856,22.46695725235647,1,0,0,1,0.0,1
2025-08-02 11:59:52+00:00,Ikorodu,3.972458532473766,22.709924908456024,1,0,0,1,0.0,1
2025-08-02 12:00:04+00:00,Ikorodu,3.9859244936007956,22.629282663124094,1,0,0,1,0.0,1
2025-08-02 12:00:14+00:00,Ikorodu,3.9926574741643104,22.58883202709331,1,0,0,1,0.0,1
2025-08-02 12:00:25+00:00,Ikorodu,3.965725551910251,22.75011731007701,1,0,0,1,0.0,1
2025-08-02 12:00:36+00:00,Ikorodu,3.9522595907832216,22.83024663122156,1,0,0,1,0.0,1
2025-08-02 12:00:47+00:00,Ikorodu,3.9455266102197064,22.870184326528985,1,0,0,1,0.0,1
2025-08-02 12:00:58+00:00,Ikorodu,3.903148745333204,22.691944699945466,1,0,0,1,0.0,1
2025-08-02 12:01:09+00:00,Ikorodu,3.801000106998902,22.661616232618027,1,0,0,1,0.0,1
2025-08-02 12:01:19+00:00,Ikorodu,3.7276127516563404,22.678046847633286,1,0,0,1,0.0,1
2025-08-02 12:01:30+00:00,Ikorodu,3.681654335428476,22.743088672712332,1,0,0,1,0.0,1
2025-08-02 12:01:41+00:00,Ikorodu,3.6752066045433125,22.781512599867,1,0,0,1,0.0,1
2025-08-02 12:01:52+00:00,Ikorodu,3.6553082070917635,22.691936123940515,1,0,0,1,0.0,1
2025-08-02 12:02:03+00:00,Ikorodu,3.5844785631154705,22.90655035033144,1,0,0,1,0.0,1
2025-08-02 12:02:13+00:00,Ikorodu,3.571386672579539,22.779025460768768,1,0,0,1,0.0,1
2025-08-02 12:02:24+00:00,Ikorodu,3.5650431793778004,22.81675710371571,1,0,0,1,0.0,1
2025-08-02 12:02:35+00:00,Ikorodu,3.577244491393983,22.53767506227076,1,0,0,1,0.0,1
2025-08-02 12:02:46+00:00,Ikorodu,3.5135242947793346,22.50970326194449,1,0,0,1,0.0,1
2025-08-02 12:02:57+00:00,Ikorodu,3.457177460099331,22.64456964238222,1,0,0,1,0.0,1
2025-08-02 12:03:08+00:00,Ikorodu,3.4257787602883023,22.4274823336778,1,0,0,1,0.0,1
2025-08-02 12:03:19+00:00,Ikorodu,3.4257787602883023,22.4274823336778,1,0,0,1,0.0,1
2025-08-02 12:03:30+00:00,Ikorodu,3.38268531922434,22.48583826542627,1,0,0,1,0.0,1
2025-08-02 12:03:40+00:00,Ikorodu,3.3338378777914977,22.778940747622634,1,0,0,1,0.0,1
2025-08-02 12:03:51+00:00,Ikorodu,3.37052426415462,22.75971065831075,1,0,0,1,0.0,1
2025-08-02 12:04:02+00:00,Ikorodu,3.358245487236024,22.832752262779472,1,0,0,1,0.0,1
2025-08-02 12:04:13+00:00,Ikorodu,3.3459667103174278,22.905512867322663,1,0,0,1,0.0,1
2025-08-02 12:04:24+00:00,Ikorodu,3.3398273218581296,22.94178852090149,1,0,0,1,0.0,1
2025-08-02 12:04:35+00:00,Ikorodu,3.327548544939534,23.01413196718187,1,0,0,1,0.0,1
2025-08-02 12:04:46+00:00,Ikorodu,3.3155200872541815,22.887692510282854,1,0,0,1,0.0,1
2025-08-02 12:04:57+00:00,Ikorodu,3.3091303795616396,23.122131739834995,1,0,0,1,0.0,1
2025-08-02 12:05:07+00:00,Ikorodu,3.3087309242461562,23.31999339150431,1,0,0,1,0.0,1
2025-08-02 12:05:18+00:00,Ikorodu,3.308214697007079,23.517395888473285,1,0,0,1,0.0,1
2025-08-02 12:05:29+00:00,Ikorodu,3.2771807880295265,23.694291068185073,1,0,0,1,0.0,1
2025-08-02 12:05:39+00:00,Ikorodu,3.2888584428929124,23.82016250208267,1,0,0,1,0.0,1
2025-08-02 12:05:50+00:00,Ikorodu,3.264767224438506,23.76459156691532,1,0,0,1,0.0,1
2025-08-02 12:06:01+00:00,Ikorodu,3.276377006677,23.890382338111465,1,0,0,1,0.0,1
2025-08-02 12:06:12+00:00,Ikorodu,3.282617724784956,23.855304735702926,1,0,0,1,0.0,1
2025-08-02 12:06:23+00:00,Ikorodu,3.294277887666424,23.981116732879062,1,0,0,1,0.0,1
2025-08-02 12:06:34+00:00,Ikorodu,3.2817282576181706,24.051127688886783,1,0,0,1,0.0,1
2025-08-02 12:06:45+00:00,Ikorodu,3.299645271603268,24.14190758206266,1,0,0,1,0.0,1
2025-08-02 12:06:55+00:00,Ikorodu,3.298616464904726,24.337367408868946,1,0,0,1,0.0,1
2025-08-02 12:07:06+00:00,Ikorodu,3.2847090035666677,24.601544290878575,1,0,0,1,0.0,1
2025-08-02 12:07:17+00:00,Ikorodu,3.3474927791261417,24.449235077192586,1,0,0,1,0.0,1
2025-08-02 12:07:28+00:00,Ikorodu,3.3539056005420917,24.41422851504046,1,0,0,1,0.0,1
2025-08-02 12:07:39+00:00,Ikorodu,3.3399245985147994,24.679514026360902,1,0,0,1,0.0,1
2025-08-02 12:07:50+00:00,Ikorodu,3.366731243373993,24.344022914526548,1,0,0,1,0.0,1
2025-08-02 12:08:00+00:00,Ikorodu,3.3867582153279625,24.041273070850668,1,0,0,1,0.0,1
